,alphas,vxs,Rs,paths,curve
54,0.3590866848782051,-0.016866134506985885,0.37382834949455285,pathfollow_fftg001/N128s040a04130g001v55/x2.npz,2
55,0.35722813127655256,-0.016666134506985886,0.3743333924669609,pathfollow_fftg001/N128s040a04130g001v56/x2.npz,2
56,0.3552944371950127,-0.016466134506985888,0.37485448834075835,pathfollow_fftg001/N128s040a04130g001v57/x2.npz,2
57,0.3532178785665344,-0.01626613450698589,0.37539898237769403,pathfollow_fftg001/N128s040a04130g001v58/x2.npz,2
58,0.3509126595186274,-0.01606613450698589,0.3759751242188776,pathfollow_fftg001/N128s040a04130g001v59/x3.npz,2
59,0.34829004903418564,-0.01586613450698589,0.3765862993170036,pathfollow_fftg001/N128s040a04130g001v60/x3.npz,2
60,0.3453777260667522,-0.015666134506985892,0.37721845431195344,pathfollow_fftg001/N128s040a04130g001v61/x3.npz,2
61,0.34242118049355863,-0.015466134506985892,0.37784661662806424,pathfollow_fftg001/N128s040a04130g001v62/x3.npz,2
62,0.3396127406682796,-0.015266134506985891,0.37846213728479117,pathfollow_fftg001/N128s040a04130g001v63/x3.npz,2
63,0.33693618130581965,-0.015066134506985891,0.3790718617532445,pathfollow_fftg001/N128s040a04130g001v64/x3.npz,2
64,0.3342781707146494,-0.01486613450698589,0.3796866494662093,pathfollow_fftg001/N128s040a04130g001v65/x3.npz,2
65,0.33147363429701715,-0.01466613450698589,0.38031793002854397,pathfollow_fftg001/N128s040a04130g001v66/x3.npz,2
66,0.3282991608746673,-0.01446613450698589,0.3809705683608397,pathfollow_fftg001/N128s040a04130g001v67/x3.npz,2
67,0.32462344194527837,-0.014266134506985889,0.3816200718656894,pathfollow_fftg001/N128s040a04130g001v68/x3.npz,2
68,0.32079703189659164,-0.014066134506985888,0.38222382844904484,pathfollow_fftg001/N128s040a04130g001v69/x3.npz,2
69,0.31718363577019054,-0.013866134506985888,0.38278589782636707,pathfollow_fftg001/N128s040a04130g001v70/x3.npz,2
70,0.3137261194615247,-0.013666134506985887,0.38332210702496045,pathfollow_fftg001/N128s040a04130g001v71/x3.npz,2
71,0.31020633801864145,-0.013466134506985887,0.38382596309261446,pathfollow_fftg001/N128s040a04130g001v72/x3.npz,2
72,0.3064116808868863,-0.013266134506985886,0.384273865345939,pathfollow_fftg001/N128s040a04130g001v73/x3.npz,2
73,0.30228163733614183,-0.013066134506985886,0.38464651553866436,pathfollow_fftg001/N128s040a04130g001v74/x3.npz,2
74,0.29787482370298834,-0.012866134506985885,0.3849330755164198,pathfollow_fftg001/N128s040a04130g001v75/x3.npz,2
75,0.2931105440785363,-0.012666134506985885,0.3851039740839471,pathfollow_fftg001/N128s040a04130g001v76/x3.npz,2
76,0.28765736196486097,-0.012466134506985884,0.3851483401892054,pathfollow_fftg001/N128s040a04130g001v77/x3.npz,2
77,0.2805970890444806,-0.012266134506985884,0.3852435926364651,pathfollow_fftg001/N128s040a04130g001v78/x3.npz,2
0,0.2711,-0.012640666864732693,0.3868506288015131,pathfollow_fftg001/N128s040a02711g001/x3.npz,3
1,0.2721,-0.012383824469169875,0.3861558762151047,pathfollow_fftg001/N128s040a02721g001/x2.npz,3
